Titulo,Link,Precio,Estado,Puntuación,Ubicación,Comentarios
Vaso De Vidrio Para Licuadora Oster Modelo Trebol,https://articulo.mercadolibre.com.pe/MPE-436785266-vaso-de-vidrio-para-licuadora-oster-modelo-trebol-_JM,64.0,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Hola, aún tienes el vaso disponible?', '1': 'Una consulta si los contacto por otro medio, el envío a SJM es gratis o tengo que pagar aparte?', '2': 'Y original tienes quiero comprar tienes wasat', '3': 'Es original aun tiene disponible', '4': 'Esta disponible es original', '5': 'Que precio tendría todo el conjunto', '6': 'Consigue también la base y tapa aparte'}"
Gramera Electronica Digital De Cocina De 1gr/10kg Tda Lince,https://articulo.mercadolibre.com.pe/MPE-440692854-gramera-electronica-digital-de-cocina-de-1gr10kg-tda-lince-_JM,24.99,Nuevo,,"Lince, Lima Metropolitana","{'0': 'Buenas necesito una para mañana, estoy en Lince, pago delivery. Gracias'}"
Molde Hamburguesas 12 Cm Ó 14 Cm Diametro - Centro Chef Peru,https://articulo.mercadolibre.com.pe/MPE-442282277-molde-hamburguesas-12-cm-o-14-cm-diametro-centro-chef-peru-_JM,119.0,Nuevo,,"Santiago De Surco, Lima Metropolitana","{'0': 'Hola. Podrías colocar más fotos por favor? Para ver el funcionamiento y la forma con más detalle. Haces envíos a la Molina?', '1': 'Hola todavia las tienen?', '2': 'Buenos días hoy están atendiendo, tienen stock y su dirección por favor', '3': 'Las bolsas que se ponen para prensar eso también vendes', '4': 'hace menos de 2cm de grosor?', '5': 'en cuanto tiempo se entrega??', '6': 'Donde queda su local', '7': 'Cual es el diámetro interno y espesor'}"
Panificadora Record 1 Kg Negro,https://articulo.mercadolibre.com.pe/MPE-602875173-panificadora-record-1-kg-negro-_JM,569.0,Nuevo,,"Lince, Lima Metropolitana",{}
Balanza Gramera Digital 0.01-500g Decimal Oro Joyas Plata ,https://articulo.mercadolibre.com.pe/MPE-438566152-balanza-gramera-digital-001-500g-decimal-oro-joyas-plata-_JM,49.45,Nuevo,,"Lince, Lima Metropolitana","{'0': 'Una consulta tienen en stock la balanza?', '1': 'Disculpe Puede ser contra entrega', '2': 'Que tal estan atendiendo en el.local. e lince', '3': 'Me dijo que lo entrega en su casa x angelica gamarra pero veo otro precio..  La vi a s/29 o s/30', '4': 'Hola soy de iquitos estoy interesado en comprar una balanza gramera realizado el pago a los cuantos dias llega a iquitos', '5': 'trabajan hoy que distrito'}"
Licuadora Imaco Bl4125n Repuesto Vaso Vidrio Importado,https://articulo.mercadolibre.com.pe/MPE-439928961-licuadora-imaco-bl4125n-repuesto-vaso-vidrio-importado-_JM,30.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'tiene stock? hace entregas a surco?', '1': 'Haces entrega en estaciones del tren electrico?', '2': 'pueden hacer la entrega del vaso en San Miguel - Maranga?', '3': 'Hola mi modelo es Imaco BL4125VR, es compatible?', '4': 'Es compatible con vaso de licuadora imaco modelo BLS850?... Si no es compatible, tendrá el vaso de vidrio para este modelo BLS850. Es para recoger?', '5': 'Buenas, tiene envios a arequipa? Cuanto cuesta y cuanto demoraria. Es urgente', '6': 'Buenas, envios a aqp? Cuanto cuesta que empreaa y cuanto demoraria. Es urgente', '7': 'Aun tiene este producto', '8': 'Ciene con su tapa el vaso? Le da a cuchilla bl4125?', '9': 'Saludos Raúl, necesito vaso Pirex o vidrio de licuadora Imaco BLS 508, de 1.5 l. Pago en efectivo. Favor espero tu pronta respuesta. Gracias.'}"
Licuadora Digital Activesense Oster Blsttdt N00 Plateada,https://articulo.mercadolibre.com.pe/MPE-440665839-licuadora-digital-activesense-oster-blsttdt-n00-plateada-_JM,999.0,Nuevo,,"La Victoria, Lima Metropolitana","{'0': 'Incluye el vaso blend?', '1': 'Olva Courier', '2': 'Hace envío a la provincia de Camaná Arequipa?', '3': 'Hola, aun tienes la licuadora? la capacidad es de 2 lt o de 1.5 lts?', '4': 'Tienes color plateado quiero para puerro maldonado madre de Dios', '5': 'tienes en stock', '6': 'Tienes color cromado', '7': 'Tienes color cromado estoy interesado su numero xf para coordinar para espinar', '8': 'Tienes el color rojo???'}"
Batidora Th 870 P 500w 5 Velocidades Función Turbo,https://articulo.mercadolibre.com.pe/MPE-447857543-batidora-th-870-p-500w-5-velocidades-funcion-turbo-_JM,209.0,Nuevo,,,{}
Escobillas Para Lustradora Electrolux Modelo B815 B816,https://articulo.mercadolibre.com.pe/MPE-608110999-escobillas-para-lustradora-electrolux-modelo-b815-b816-_JM,55.0,Nuevo,,"San Juan De Miraflores, Lima Metropolitana","{'0': 'Buenos dias, escobilla para abrillantar?? (una que no sea como la que viene de fabrica q se acopla a la cerda fina)', '1': 'Como hago la compra para que sepa que requiero escobillas de cerda y fieltro.? Me lo puede enviar a mi domicilio?', '2': 'Requiero escobillas para lustradora electrolux E200 de cerda y fieltro. Tiene estas escobillas?', '3': 'estoy necesitando el receptaculo de las escobillas que estan dañados.', '4': 'tengo lustradora Electrolux 815 rosada', '5': 'buenas tardes hacen envios a lince', '6': 'El juego para scara brillo 55? Haces envío a surco?'}"
Licuadora Thomas Repuesto Vaso Chico,https://articulo.mercadolibre.com.pe/MPE-440190326-licuadora-thomas-repuesto-vaso-chico-_JM,33.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'Hola, tienes vaso modelo TH-740V maraca Thomas?', '1': 'Para comprar hoy, deseo recogerlo', '2': 'Buenos días, contarán con el vaso + cuchilla del modelo TH-500V', '3': 'Así mismo, contarán con tienda física.', '4': 'Buenos días. Es compatible con el modelo TH450W?', '5': 'Hola, tienes stock para el modelo th-320v?', '6': 'Precio bro ,precio y como es el sistema de pago y entrega gracias .', '7': 'Y cuál es el precio,ese vaso activa el sistema de la licuadora ?', '8': 'Tienes el vaso para el modelo TH 780 VR', '9': 'Buenos días, tienes para el modelo TH-320V'}"
Sandwichera - 750 Watts - 2 Panes - Continental,https://articulo.mercadolibre.com.pe/MPE-436361211-sandwichera-750-watts-2-panes-continental-_JM,65.55,Nuevo,,"Santa Anita, Lima Metropolitana","{'0': 'Aún tienes disponibles necesita una', '1': 'Tiene stock? Como es el delivery?', '2': 'Tiene stock? Y costo de envio a provincia?'}"
Licuadora Repuesto Vaso Philips Hr2094 Hr2095,https://articulo.mercadolibre.com.pe/MPE-439983923-licuadora-repuesto-vaso-philips-hr2094-hr2095-_JM,48.0,Nuevo,4.0,"Comas, Lima Metropolitana","{'0': 'Me podría decir donde paso a recoger el vaso de la licuadora', '1': 'hola tiene el vaso philips pyrex para el modelo hr2094, tiempo de envió y costo mas delivery a surco, muchas gracias', '2': 'hola tiene el vaso de pryrex para licuadora philips modelo hr2094, tiempo de envió y costo mas delivery a surco, muchas gracias', '3': 'Modelo HR2095 Philips Necesito el vaso lo tienes disponible', '4': 'Tienes stock del vaso HR2094? Costo de envío para Bellavista?', '5': 'El aro negro que es la base del vaso', '6': 'Tiene el adaptador de vaso philips hr2242', '7': 'Tiene el vaso philips pyrex para el modelo hr2094 y hace envío a Arequipa?', '8': 'hay posibilidad de mandarlo por uber a mi dirección? (uber flash)', '9': 'tienes disponible vaso de HR2095, haces delivery a SMP?'}"
Cafetera Oster® Bvstdcdr5r Para 4 Tazas - Rojo,https://articulo.mercadolibre.com.pe/MPE-438448370-cafetera-oster-bvstdcdr5r-para-4-tazas-rojo-_JM,99.0,Nuevo,,"Chorrillos, Lima Metropolitana","{'0': 'Envío a Magdalena del Mar, cuánto sale?', '1': 'Tiene stock? Cuanto es el costo de envío a Smp y tiempo de envío?', '2': 'ok', '3': 'hasta que hora ?', '4': 'Hola, si le doy comprar hoy, puedo recoger la cafetera mañan Sabado en que horario ?', '5': 'ok, y en color negro que precio tiene ?', '6': 'Hola, tienen stock en rojo ? en color negro cuanto cuesta ? estan en Chorrillos no ? mas o menos por donde ? gracias', '7': 'Entiendo, ya estaría incluido el delivery para La Molina?', '8': 'Excelente, tienen delivery para hoy en color negro para La Molina?', '9': 'Hola, tienes stock? Por casualidad lo tienes en color negro?'}"
"Original Cuchara Gramera,medidora Balanza-version Actualizad",https://articulo.mercadolibre.com.pe/MPE-443390262-original-cuchara-grameramedidora-balanza-version-actualizad-_JM,33.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'Tendrá en stock? Deseo 1 unidad y recogerlo personalmente? Se podrá hoy por la tarde pasar a recogerlo?', '1': 'Si le compro puede dar factura? Necesito urgente 1 unidad para recogerlo personalmente hoy mismo. Me confirma por favor', '2': 'Hola. Hay stock? Por mercado libre me indica un envío de 10 soles adicionales, es correcto?', '3': 'Estoy en la Ensenada, podría ser a la entrada de pro en el bcp, me confirma para hacerle el depósito', '4': 'Tiene en stock? Estoy en puente piedra', '5': 'En Santa Anita, en q punto se puede recoger.', '6': 'Medios de entrega', '7': 'Para envío a Pucallpa (región Ucayali) *', '8': 'Buenas cuenta con stock?', '9': 'Buenos días , a partir de cuántos gramos pesa la cuchara digital? Por favor'}"
Libro De Decoracion De Tortas   Tortas Decoradas  Repostería,https://articulo.mercadolibre.com.pe/MPE-432973008-libro-de-decoracion-de-tortas-tortas-decoradas-reposteria-_JM,88.0,Nuevo,,"Santa Anita, Lima Metropolitana",{}
Licuadora Thomas Repuesto: Cuchilla Chica Acero Mod Th-551v2,https://articulo.mercadolibre.com.pe/MPE-441930354-licuadora-thomas-repuesto-cuchilla-chica-acero-mod-th-551v2-_JM,20.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'Hola, tienes tienda física, toy llamando al celu está desconectado, me respondes gracias', '1': 'Buenas tardes aún tiene stock de la cuchilla para la licuadora Thomas modelo TH-551V2 ¿incluye el jebe circular? ¿En qué distrito está físicamente? Yo estoy en fábrica Donofrio Cercado de Lima.', '2': 'Buenas tardes ¿aún tiene en stock la cuchilla para licuadora Thomas modelo TH-551V2? ¿incluye el jebe circular? ¿en qué distrito está su tienda física? yo estoy en fábrica Donofrio Cercado de Lima.', '3': 'Hola la cuchilla TH 551-V2 con envío a San Miguel cuanto es el total y si lo compro cuando es lo mas rápido que lo traen?', '4': 'Tiene el pin que sale del motor para acople de licuafora thomas th 551v2', '5': 'color rojo?', '6': 'que modelo? es nueva?', '7': 'ya lo conseguí por aquí amigo , gracias, pero la licuadora hizo boom, así que tendrás licuadora ese tipo? solo motor o completa? a que precio?', '8': 'hola, esa cuchilla es igual a la de la imaco?', '9': 'esa cuchilla es igual para la imaco?'}"
Mini Licuadora Xiaomi Deerma Portátil & Recargable 300 Ml,https://articulo.mercadolibre.com.pe/MPE-441735666-mini-licuadora-xiaomi-deerma-portatil-recargable-300-ml-_JM,129.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Hola Cual es el costo de envio a Miraflores? se pueden licuar verduras, garbanzos, y y frutas con hielo?', '1': 'Buenos dias, tendra stock? quiero uno para envio a Magdalena'}"
Maquina Para Hacer Pop Corn  1200 W,https://articulo.mercadolibre.com.pe/MPE-445295223-maquina-para-hacer-pop-corn-1200-w-_JM,69.9,Nuevo,,"San Juan De Lurigancho, Lima Metropolitana","{'0': 'Estimado Cuánto sería el delivery hasta SJL ? y si compro ahora podría recibirlo mañana sábado?', '1': 'Hoña que tal. Ya le. Di comprar', '2': 'Lo pueden mandar por tarapoto currier yo pagaria el envio', '3': 'Sige disponible', '4': 'Hola qué tal? Deseo una, dónde podría ser, me encuentro en San Miguel. Gracias.', '5': 'Y si lo quiero echar aceite ?', '6': 'Perfecto quiero 4 unidades para mañana, ahora le doy comprar', '7': 'Para mañana en donde podría ser, yo me ubico en miraflores, tiene algún costo?', '8': 'Buenas tardes, tiene disponible para recoger hoy mismo o mañana como máximo? Entrega factura?', '9': 'Se le puede poner mantequilla?'}"
Bolsas Electrolux Original List Neo Petlover,https://articulo.mercadolibre.com.pe/MPE-440303594-bolsas-electrolux-original-list-neo-petlover-_JM,40.0,Nuevo,,"Callao, Lima Metropolitana","{'0': 'Buenas, quisiera un envío a provincia, se puede?', '1': 'centro de lima, por la 3 de av tacna', '2': 'cuanto es con envio al centro de lima', '3': 'Hola buen día, ¿Aun tiene stock? de ser así, cuantos paquetes de bolsas tiene disponible?', '4': '¿Puede enviarlo por Olva courier, yo pago el envío? Mi domicilio está lejos del centro. ¿Es posible?', '5': '¿Pero esas bolsas le hacen a mi aspiradora Electrolux PetLover 1300W? ¿El envío por Shalom es directo a mi domicilio?', '6': 'Buenos días, ¿tiene stock para la aspiradora Electrolux PetLover 1300W? ¿Cuánto es el envío a Huancayo por Olva courier?', '7': 'Hola Tiene stock? quiero dos bolsas para san juan de miraflores. Gracias', '8': 'hola como hago para recogerlo en la opción de compra solo me sale envío a domicilio', '9': 'Puedo pasar a recogerlo o enviarte un motorizado para su recojo'}"
"Freidora De Aire Xiaomi Mi Smart Digital, 1500w, 3.5 L",https://articulo.mercadolibre.com.pe/MPE-606805631-freidora-de-aire-xiaomi-mi-smart-digital-1500w-35-l-_JM,399.0,Nuevo,5.0,,"{'0': 'Hola, aún tienes stock de esta freidora?', '1': 'Hola. Tienes stock? Entrega en lima el mismo día?', '2': 'Llega el mismo día para Lima?', '3': 'Buenas tardes, hacen envíos a provincia Pichanaki, por Olva o Shalom...gracias', '4': 'Cuanto sería el costo con envío a Huacho ?', '5': 'Buenas tardes lo puedo recojer en la tienda de coolbox de Huacho ?', '6': 'Buenas tardes, si hago la compra hoy, llegaría el martes verdad?', '7': 'Buenas tardes, podría entrar un pollo mediano ? un pecho de pollo? cuales son las medidas?', '8': 'Buenas.. tiene disponible? Para envío a provincia'}"
Sandwichera Oster Ckstsm2885-053 Negro,https://articulo.mercadolibre.com.pe/MPE-438676392-sandwichera-oster-ckstsm2885-053-negro-_JM,129.0,Nuevo,,"La Victoria, Lima Metropolitana","{'0': 'hola, llega a SJL? y en cuanto tiempo?', '1': 'Para Barranco. Cuando llegaría?', '2': 'Hola! Tienen stock? Cuál es el precio del envío?', '3': 'Horario de atención?', '4': 'Hola Lo tienes en stock y donde es el recojo gracias', '5': 'Buenas tardes cuenta con stocl', '6': 'Hola, tienes en stock? Cuanto sería el costo del delivery a Cercado de Lima?', '7': 'tiene en stock?', '8': 'Buenas, en cuántos días llega después del día de compra?', '9': 'Tiene superficie antiadherente? Placas removibles?'}"
Balanza Gramera 0.1g/500g Digital Oro Joyeria Joya Portatil,https://articulo.mercadolibre.com.pe/MPE-439316082-balanza-gramera-01g500g-digital-oro-joyeria-joya-portatil-_JM,25.0,Nuevo,,"Lince, Lima Metropolitana","{'0': 'Hola q tal ? Puedo ir a recogerla ? Se encuentran en lince no?', '1': 'Hola cuanto cuesta el envio a Chorrillos, si compro en cuanto llega?', '2': 'Pueden enviarlo mañana por delivery a la molina ?', '3': 'Tienes disponible la balanza?', '4': 'Deseo comprar la balanza, estoy en la esquina de manuel gomez y arenales'}"
Cuchilla Oster 6 Aspas Original Pica Hielo,https://articulo.mercadolibre.com.pe/MPE-447533119-cuchilla-oster-6-aspas-original-pica-hielo-_JM,32.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'villa el salvador', '1': 'entrega sin costo en estaciónes de tren? por favor', '2': 'Buenas noches, es solo para motor reversible? no le hace a una licuadora Oster normal? mi modelo de licuadora es OSTER 1.5L BLSTKAGNPB053'}"
Licuadora Oster Xpert Series Blstvb G00 Vaso Boroclass  ,https://articulo.mercadolibre.com.pe/MPE-440504055-licuadora-oster-xpert-series-blstvb-g00-vaso-boroclass-_JM,849.0,Nuevo,,"La Victoria, Lima Metropolitana",{'0': 'Hay stop para provincia'}
Yh Licuadora Miray Lm-110p Roja 1.5 Lt Caja 500 Watts Nueva ,https://articulo.mercadolibre.com.pe/MPE-603216731-yh-licuadora-miray-lm-110p-roja-15-lt-caja-500-watts-nueva-_JM,60.0,Nuevo,,"Miraflores, Lima Metropolitana",{'0': 'tendran en color blanco o plata..'}
Hervidor De 7 Huevos Automático,https://articulo.mercadolibre.com.pe/MPE-435489889-hervidor-de-7-huevos-automatico-_JM,35.0,Nuevo,,"Lima, Lima Metropolitana","{'0': 'Hola buenos dias puedo conprar y recogerlo hoy mismo', '1': 'Buenos días. Efectué la compra. Quedo atento.', '2': 'Buenos días. Hay stock? Entrega a Magdalena?', '3': 'Tienes en stock', '4': 'Precio por 1 unidad a domicilio para San Miguel por favor, acepta pago con POS?', '5': 'Se.puede cancelar l total en la direccion indicada!', '6': 'Para traer el pedido a laav.el correguidor 2224 urb.la capilla-la molina cuanto seria con el delivery Gracias.'}"
Maquina Wafflera Mini Waffle Manual Paninis Wafle Tostadora,https://articulo.mercadolibre.com.pe/MPE-602065077-maquina-wafflera-mini-waffle-manual-paninis-wafle-tostadora-_JM,99.0,Nuevo,,"Los Olivos, Lima Metropolitana","{'0': 'ya vi la marca estoy buscando DASH como hago para la compra por favor', '1': 'me dices la marca por favor', '2': 'hola', '3': 'El tamaño o diámetro de la waflera me. Podría dar aproximadamente, ya para adquirirla', '4': 'Interesado, Tiene en stock, que colores, garantía, envío gratis como dice en la página, gracias'}"
Freidora De Aire Imaco Xl 4.2 Lt,https://articulo.mercadolibre.com.pe/MPE-447969273-freidora-de-aire-imaco-xl-42-lt-_JM,599.9,Nuevo,,,{}
Tapa Genérica Para Licuadora Oster Reversible,https://articulo.mercadolibre.com.pe/MPE-605244723-tapa-generica-para-licuadora-oster-reversible-_JM,24.99,Nuevo,,"Lima, Lima Metropolitana",{'0': 'Hola haces envío a Chincha?'}
Carretel De Metal Para Maquina De Coser Familiar 12 Unidades,https://articulo.mercadolibre.com.pe/MPE-447883456-carretel-de-metal-para-maquina-de-coser-familiar-12-unidades-_JM,17.99,Nuevo,,"Lima, Lima Metropolitana",{}
"Original Cuchara Gramera,medidora Balanza-version Actualizad",https://articulo.mercadolibre.com.pe/MPE-443390262-original-cuchara-grameramedidora-balanza-version-actualizad-_JM,33.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'Tendrá en stock? Deseo 1 unidad y recogerlo personalmente? Se podrá hoy por la tarde pasar a recogerlo?', '1': 'Si le compro puede dar factura? Necesito urgente 1 unidad para recogerlo personalmente hoy mismo. Me confirma por favor', '2': 'Hola. Hay stock? Por mercado libre me indica un envío de 10 soles adicionales, es correcto?', '3': 'Estoy en la Ensenada, podría ser a la entrada de pro en el bcp, me confirma para hacerle el depósito', '4': 'Tiene en stock? Estoy en puente piedra', '5': 'En Santa Anita, en q punto se puede recoger.', '6': 'Medios de entrega', '7': 'Para envío a Pucallpa (región Ucayali) *', '8': 'Buenas cuenta con stock?', '9': 'Buenos días , a partir de cuántos gramos pesa la cuchara digital? Por favor'}"
"Original Cuchara Gramera,medidora Balanza-version Actualizad",https://articulo.mercadolibre.com.pe/MPE-443390262-original-cuchara-grameramedidora-balanza-version-actualizad-_JM,33.0,Nuevo,,"Comas, Lima Metropolitana","{'0': 'Tendrá en stock? Deseo 1 unidad y recogerlo personalmente? Se podrá hoy por la tarde pasar a recogerlo?', '1': 'Si le compro puede dar factura? Necesito urgente 1 unidad para recogerlo personalmente hoy mismo. Me confirma por favor', '2': 'Hola. Hay stock? Por mercado libre me indica un envío de 10 soles adicionales, es correcto?', '3': 'Estoy en la Ensenada, podría ser a la entrada de pro en el bcp, me confirma para hacerle el depósito', '4': 'Tiene en stock? Estoy en puente piedra', '5': 'En Santa Anita, en q punto se puede recoger.', '6': 'Medios de entrega', '7': 'Para envío a Pucallpa (región Ucayali) *', '8': 'Buenas cuenta con stock?', '9': 'Buenos días , a partir de cuántos gramos pesa la cuchara digital? Por favor'}"
